Record Type Code|Record Category Code|Reinsurance Year|Commodity Year|Commodity Code|Insurance Plan Code|State Code|County Code|Type Code|Practice Code|End Date|Commodity Type Code|Class Code|Sub Class Code|Intended Use Code|Irrigation Practice Code|Cropping Practice Code|Organic Practice Code|Interval Code|Actual Ending Value Amount|Last Released Date|Released Date|Deleted Date|Filing Date
A00620|01|2025|2025|0801|81|53|998|815|208|20241125|812|031|997|997|997|997|997|208|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|53|998|815|209|20241125|812|031|997|997|997|997|997|209|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|53|998|815|210|20241125|812|031|997|997|997|997|997|210|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|53|998|815|212|20241125|812|031|997|997|997|997|997|212|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|53|998|815|302|20241125|812|031|997|997|997|997|997|302|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|53|998|815|304|20241125|812|031|997|997|997|997|997|304|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|53|998|816|204|20241125|812|032|997|997|997|997|997|204|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|53|998|816|205|20241125|812|032|997|997|997|997|997|205|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|53|998|816|206|20241125|812|032|997|997|997|997|997|206|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|53|998|816|210|20241125|812|032|997|997|997|997|997|210|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|53|998|816|211|20241125|812|032|997|997|997|997|997|211|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|53|998|816|212|20241125|812|032|997|997|997|997|997|212|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|53|998|816|302|20241125|812|032|997|997|997|997|997|302|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|53|998|816|304|20241125|812|032|997|997|997|997|997|304|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|53|998|816|305|20241125|812|032|997|997|997|997|997|305|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|53|998|817|205|20241125|820|033|997|997|997|997|997|205|268.500||20241203||20240430
A00620|01|2025|2025|0801|81|53|998|817|208|20241125|820|033|997|997|997|997|997|208|268.500||20241203||20240430
A00620|01|2025|2025|0801|81|53|998|817|211|20241125|820|033|997|997|997|997|997|211|268.500||20241203||20240430
A00620|01|2025|2025|0801|81|53|998|817|212|20241125|820|033|997|997|997|997|997|212|268.500||20241203||20240430
A00620|01|2025|2025|0801|81|53|998|817|303|20241125|820|033|997|997|997|997|997|303|268.500||20241203||20240430
A00620|01|2025|2025|0801|81|53|998|817|305|20241125|820|033|997|997|997|997|997|305|268.500||20241203||20240430
A00620|01|2025|2025|0801|81|53|998|817|306|20241125|820|033|997|997|997|997|997|306|268.500||20241203||20240430
A00620|01|2025|2025|0801|81|53|998|817|309|20241125|820|033|997|997|997|997|997|309|268.500||20241203||20240430
A00620|01|2025|2025|0801|81|53|998|818|205|20241125|811|033|997|997|997|997|997|205|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|53|998|818|207|20241125|811|033|997|997|997|997|997|207|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|53|998|818|212|20241125|811|033|997|997|997|997|997|212|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|53|998|818|302|20241125|811|033|997|997|997|997|997|302|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|53|998|818|304|20241125|811|033|997|997|997|997|997|304|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|53|998|818|305|20241125|811|033|997|997|997|997|997|305|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|53|998|818|309|20241125|811|033|997|997|997|997|997|309|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|53|998|818|310|20241125|811|033|997|997|997|997|997|310|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|53|998|818|311|20241125|811|033|997|997|997|997|997|311|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|53|998|819|201|20241125|812|033|997|997|997|997|997|201|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|53|998|819|204|20241125|812|033|997|997|997|997|997|204|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|53|998|819|209|20241125|812|033|997|997|997|997|997|209|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|53|998|819|211|20241125|812|033|997|997|997|997|997|211|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|53|998|819|302|20241125|812|033|997|997|997|997|997|302|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|53|998|819|309|20241125|812|033|997|997|997|997|997|309|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|53|998|819|312|20241125|812|033|997|997|997|997|997|312|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|54|998|809|204|20241125|809|031|997|997|997|997|997|204|281.280||20241203||20240430
A00620|01|2025|2025|0801|81|54|998|809|205|20241125|809|031|997|997|997|997|997|205|281.280||20241203||20240430
A00620|01|2025|2025|0801|81|54|998|809|207|20241125|809|031|997|997|997|997|997|207|281.280||20241203||20240430
A00620|01|2025|2025|0801|81|54|998|809|210|20241125|809|031|997|997|997|997|997|210|281.280||20241203||20240430
A00620|01|2025|2025|0801|81|54|998|809|211|20241125|809|031|997|997|997|997|997|211|281.280||20241203||20240430
A00620|01|2025|2025|0801|81|54|998|809|301|20241125|809|031|997|997|997|997|997|301|281.280||20241203||20240430
A00620|01|2025|2025|0801|81|54|998|809|306|20241125|809|031|997|997|997|997|997|306|281.280||20241203||20240430
A00620|01|2025|2025|0801|81|54|998|809|309|20241125|809|031|997|997|997|997|997|309|281.280||20241203||20240430
A00620|01|2025|2025|0801|81|54|998|809|312|20241125|809|031|997|997|997|997|997|312|281.280||20241203||20240430
A00620|01|2025|2025|0801|81|54|998|810|201|20241125|809|032|997|997|997|997|997|201|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|54|998|810|206|20241125|809|032|997|997|997|997|997|206|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|54|998|810|207|20241125|809|032|997|997|997|997|997|207|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|54|998|810|208|20241125|809|032|997|997|997|997|997|208|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|54|998|810|209|20241125|809|032|997|997|997|997|997|209|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|54|998|810|301|20241125|809|032|997|997|997|997|997|301|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|54|998|810|305|20241125|809|032|997|997|997|997|997|305|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|54|998|810|306|20241125|809|032|997|997|997|997|997|306|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|54|998|811|202|20241125|810|031|997|997|997|997|997|202|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|54|998|811|203|20241125|810|031|997|997|997|997|997|203|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|54|998|811|207|20241125|810|031|997|997|997|997|997|207|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|54|998|811|212|20241125|810|031|997|997|997|997|997|212|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|54|998|811|303|20241125|810|031|997|997|997|997|997|303|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|54|998|811|305|20241125|810|031|997|997|997|997|997|305|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|54|998|811|309|20241125|810|031|997|997|997|997|997|309|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|54|998|811|310|20241125|810|031|997|997|997|997|997|310|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|54|998|811|312|20241125|810|031|997|997|997|997|997|312|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|54|998|812|208|20241125|810|032|997|997|997|997|997|208|230.140||20241203||20240430
A00620|01|2025|2025|0801|81|54|998|812|301|20241125|810|032|997|997|997|997|997|301|230.140||20241203||20240430
A00620|01|2025|2025|0801|81|54|998|812|304|20241125|810|032|997|997|997|997|997|304|230.140||20241203||20240430
A00620|01|2025|2025|0801|81|54|998|812|306|20241125|810|032|997|997|997|997|997|306|230.140||20241203||20240430
A00620|01|2025|2025|0801|81|54|998|813|202|20241125|811|031|997|997|997|997|997|202|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|54|998|813|212|20241125|811|031|997|997|997|997|997|212|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|54|998|813|301|20241125|811|031|997|997|997|997|997|301|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|54|998|813|305|20241125|811|031|997|997|997|997|997|305|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|54|998|813|306|20241125|811|031|997|997|997|997|997|306|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|54|998|813|310|20241125|811|031|997|997|997|997|997|310|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|54|998|813|312|20241125|811|031|997|997|997|997|997|312|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|54|998|814|203|20241125|811|032|997|997|997|997|997|203|230.140||20241203||20240430
A00620|01|2025|2025|0801|81|54|998|814|206|20241125|811|032|997|997|997|997|997|206|230.140||20241203||20240430
A00620|01|2025|2025|0801|81|54|998|814|207|20241125|811|032|997|997|997|997|997|207|230.140||20241203||20240430
A00620|01|2025|2025|0801|81|54|998|814|212|20241125|811|032|997|997|997|997|997|212|230.140||20241203||20240430
A00620|01|2025|2025|0801|81|54|998|814|302|20241125|811|032|997|997|997|997|997|302|230.140||20241203||20240430
A00620|01|2025|2025|0801|81|54|998|814|311|20241125|811|032|997|997|997|997|997|311|230.140||20241203||20240430
A00620|01|2025|2025|0801|81|54|998|815|203|20241125|812|031|997|997|997|997|997|203|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|54|998|815|208|20241125|812|031|997|997|997|997|997|208|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|54|998|815|211|20241125|812|031|997|997|997|997|997|211|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|54|998|815|303|20241125|812|031|997|997|997|997|997|303|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|54|998|815|304|20241125|812|031|997|997|997|997|997|304|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|54|998|815|309|20241125|812|031|997|997|997|997|997|309|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|54|998|815|310|20241125|812|031|997|997|997|997|997|310|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|54|998|816|204|20241125|812|032|997|997|997|997|997|204|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|54|998|816|210|20241125|812|032|997|997|997|997|997|210|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|54|998|816|212|20241125|812|032|997|997|997|997|997|212|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|54|998|816|301|20241125|812|032|997|997|997|997|997|301|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|54|998|816|304|20241125|812|032|997|997|997|997|997|304|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|54|998|816|312|20241125|812|032|997|997|997|997|997|312|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|54|998|817|203|20241125|820|033|997|997|997|997|997|203|268.500||20241203||20240430
A00620|01|2025|2025|0801|81|54|998|817|206|20241125|820|033|997|997|997|997|997|206|268.500||20241203||20240430
A00620|01|2025|2025|0801|81|54|998|817|212|20241125|820|033|997|997|997|997|997|212|268.500||20241203||20240430
A00620|01|2025|2025|0801|81|54|998|817|306|20241125|820|033|997|997|997|997|997|306|268.500||20241203||20240430
A00620|01|2025|2025|0801|81|54|998|817|311|20241125|820|033|997|997|997|997|997|311|268.500||20241203||20240430
A00620|01|2025|2025|0801|81|54|998|819|204|20241125|812|033|997|997|997|997|997|204|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|54|998|819|301|20241125|812|033|997|997|997|997|997|301|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|54|998|819|302|20241125|812|033|997|997|997|997|997|302|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|54|998|819|304|20241125|812|033|997|997|997|997|997|304|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|54|998|819|306|20241125|812|033|997|997|997|997|997|306|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|54|998|819|311|20241125|812|033|997|997|997|997|997|311|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|55|998|809|208|20241125|809|031|997|997|997|997|997|208|281.280||20241203||20240430
A00620|01|2025|2025|0801|81|55|998|809|210|20241125|809|031|997|997|997|997|997|210|281.280||20241203||20240430
A00620|01|2025|2025|0801|81|55|998|809|211|20241125|809|031|997|997|997|997|997|211|281.280||20241203||20240430
A00620|01|2025|2025|0801|81|55|998|809|301|20241125|809|031|997|997|997|997|997|301|281.280||20241203||20240430
A00620|01|2025|2025|0801|81|55|998|809|306|20241125|809|031|997|997|997|997|997|306|281.280||20241203||20240430
A00620|01|2025|2025|0801|81|55|998|810|201|20241125|809|032|997|997|997|997|997|201|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|55|998|810|204|20241125|809|032|997|997|997|997|997|204|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|55|998|810|301|20241125|809|032|997|997|997|997|997|301|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|55|998|810|306|20241125|809|032|997|997|997|997|997|306|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|55|998|810|312|20241125|809|032|997|997|997|997|997|312|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|55|998|811|206|20241125|810|031|997|997|997|997|997|206|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|55|998|811|208|20241125|810|031|997|997|997|997|997|208|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|55|998|811|212|20241125|810|031|997|997|997|997|997|212|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|55|998|811|303|20241125|810|031|997|997|997|997|997|303|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|55|998|811|304|20241125|810|031|997|997|997|997|997|304|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|55|998|812|202|20241125|810|032|997|997|997|997|997|202|230.140||20241203||20240430
A00620|01|2025|2025|0801|81|55|998|812|204|20241125|810|032|997|997|997|997|997|204|230.140||20241203||20240430
A00620|01|2025|2025|0801|81|55|998|812|206|20241125|810|032|997|997|997|997|997|206|230.140||20241203||20240430
A00620|01|2025|2025|0801|81|55|998|812|208|20241125|810|032|997|997|997|997|997|208|230.140||20241203||20240430
A00620|01|2025|2025|0801|81|55|998|812|209|20241125|810|032|997|997|997|997|997|209|230.140||20241203||20240430
A00620|01|2025|2025|0801|81|55|998|812|210|20241125|810|032|997|997|997|997|997|210|230.140||20241203||20240430
A00620|01|2025|2025|0801|81|55|998|812|211|20241125|810|032|997|997|997|997|997|211|230.140||20241203||20240430
A00620|01|2025|2025|0801|81|55|998|813|208|20241125|811|031|997|997|997|997|997|208|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|55|998|813|212|20241125|811|031|997|997|997|997|997|212|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|55|998|813|302|20241125|811|031|997|997|997|997|997|302|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|55|998|813|306|20241125|811|031|997|997|997|997|997|306|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|55|998|813|310|20241125|811|031|997|997|997|997|997|310|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|55|998|814|203|20241125|811|032|997|997|997|997|997|203|230.140||20241203||20240430
A00620|01|2025|2025|0801|81|55|998|814|204|20241125|811|032|997|997|997|997|997|204|230.140||20241203||20240430
A00620|01|2025|2025|0801|81|55|998|814|205|20241125|811|032|997|997|997|997|997|205|230.140||20241203||20240430
A00620|01|2025|2025|0801|81|55|998|814|208|20241125|811|032|997|997|997|997|997|208|230.140||20241203||20240430
A00620|01|2025|2025|0801|81|55|998|814|301|20241125|811|032|997|997|997|997|997|301|230.140||20241203||20240430
A00620|01|2025|2025|0801|81|55|998|814|310|20241125|811|032|997|997|997|997|997|310|230.140||20241203||20240430
A00620|01|2025|2025|0801|81|55|998|815|202|20241125|812|031|997|997|997|997|997|202|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|55|998|815|203|20241125|812|031|997|997|997|997|997|203|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|55|998|815|310|20241125|812|031|997|997|997|997|997|310|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|55|998|816|204|20241125|812|032|997|997|997|997|997|204|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|55|998|816|208|20241125|812|032|997|997|997|997|997|208|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|55|998|816|210|20241125|812|032|997|997|997|997|997|210|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|55|998|816|302|20241125|812|032|997|997|997|997|997|302|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|55|998|816|304|20241125|812|032|997|997|997|997|997|304|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|55|998|817|210|20241125|820|033|997|997|997|997|997|210|268.500||20241203||20240430
A00620|01|2025|2025|0801|81|55|998|817|303|20241125|820|033|997|997|997|997|997|303|268.500||20241203||20240430
A00620|01|2025|2025|0801|81|55|998|817|304|20241125|820|033|997|997|997|997|997|304|268.500||20241203||20240430
A00620|01|2025|2025|0801|81|55|998|817|311|20241125|820|033|997|997|997|997|997|311|268.500||20241203||20240430
A00620|01|2025|2025|0801|81|55|998|818|203|20241125|811|033|997|997|997|997|997|203|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|55|998|818|212|20241125|811|033|997|997|997|997|997|212|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|55|998|818|302|20241125|811|033|997|997|997|997|997|302|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|55|998|818|304|20241125|811|033|997|997|997|997|997|304|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|55|998|818|306|20241125|811|033|997|997|997|997|997|306|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|55|998|818|311|20241125|811|033|997|997|997|997|997|311|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|55|998|818|312|20241125|811|033|997|997|997|997|997|312|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|55|998|819|204|20241125|812|033|997|997|997|997|997|204|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|55|998|819|209|20241125|812|033|997|997|997|997|997|209|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|55|998|819|301|20241125|812|033|997|997|997|997|997|301|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|56|998|809|207|20241125|809|031|997|997|997|997|997|207|281.280||20241203||20240430
A00620|01|2025|2025|0801|81|56|998|809|210|20241125|809|031|997|997|997|997|997|210|281.280||20241203||20240430
A00620|01|2025|2025|0801|81|56|998|809|301|20241125|809|031|997|997|997|997|997|301|281.280||20241203||20240430
A00620|01|2025|2025|0801|81|56|998|809|306|20241125|809|031|997|997|997|997|997|306|281.280||20241203||20240430
A00620|01|2025|2025|0801|81|56|998|809|311|20241125|809|031|997|997|997|997|997|311|281.280||20241203||20240430
A00620|01|2025|2025|0801|81|56|998|810|206|20241125|809|032|997|997|997|997|997|206|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|56|998|810|207|20241125|809|032|997|997|997|997|997|207|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|56|998|810|209|20241125|809|032|997|997|997|997|997|209|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|56|998|810|212|20241125|809|032|997|997|997|997|997|212|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|56|998|810|302|20241125|809|032|997|997|997|997|997|302|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|56|998|810|312|20241125|809|032|997|997|997|997|997|312|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|56|998|811|201|20241125|810|031|997|997|997|997|997|201|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|56|998|811|205|20241125|810|031|997|997|997|997|997|205|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|56|998|811|208|20241125|810|031|997|997|997|997|997|208|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|56|998|811|301|20241125|810|031|997|997|997|997|997|301|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|56|998|811|303|20241125|810|031|997|997|997|997|997|303|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|56|998|811|312|20241125|810|031|997|997|997|997|997|312|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|56|998|812|202|20241125|810|032|997|997|997|997|997|202|230.140||20241203||20240430
A00620|01|2025|2025|0801|81|56|998|812|206|20241125|810|032|997|997|997|997|997|206|230.140||20241203||20240430
A00620|01|2025|2025|0801|81|56|998|812|211|20241125|810|032|997|997|997|997|997|211|230.140||20241203||20240430
A00620|01|2025|2025|0801|81|56|998|812|301|20241125|810|032|997|997|997|997|997|301|230.140||20241203||20240430
A00620|01|2025|2025|0801|81|56|998|812|309|20241125|810|032|997|997|997|997|997|309|230.140||20241203||20240430
A00620|01|2025|2025|0801|81|56|998|813|203|20241125|811|031|997|997|997|997|997|203|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|56|998|813|206|20241125|811|031|997|997|997|997|997|206|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|56|998|813|208|20241125|811|031|997|997|997|997|997|208|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|56|998|813|303|20241125|811|031|997|997|997|997|997|303|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|56|998|813|304|20241125|811|031|997|997|997|997|997|304|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|56|998|813|310|20241125|811|031|997|997|997|997|997|310|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|56|998|814|205|20241125|811|032|997|997|997|997|997|205|230.140||20241203||20240430
A00620|01|2025|2025|0801|81|48|998|810|210|20241125|809|032|997|997|997|997|997|210|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|48|998|810|211|20241125|809|032|997|997|997|997|997|211|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|48|998|810|212|20241125|809|032|997|997|997|997|997|212|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|48|998|811|203|20241125|810|031|997|997|997|997|997|203|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|48|998|811|204|20241125|810|031|997|997|997|997|997|204|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|48|998|811|207|20241125|810|031|997|997|997|997|997|207|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|48|998|811|211|20241125|810|031|997|997|997|997|997|211|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|48|998|811|312|20241125|810|031|997|997|997|997|997|312|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|48|998|812|201|20241125|810|032|997|997|997|997|997|201|230.140||20241203||20240430
A00620|01|2025|2025|0801|81|48|998|812|209|20241125|810|032|997|997|997|997|997|209|230.140||20241203||20240430
A00620|01|2025|2025|0801|81|48|998|812|211|20241125|810|032|997|997|997|997|997|211|230.140||20241203||20240430
A00620|01|2025|2025|0801|81|48|998|812|212|20241125|810|032|997|997|997|997|997|212|230.140||20241203||20240430
A00620|01|2025|2025|0801|81|48|998|812|303|20241125|810|032|997|997|997|997|997|303|230.140||20241203||20240430
A00620|01|2025|2025|0801|81|48|998|812|304|20241125|810|032|997|997|997|997|997|304|230.140||20241203||20240430
A00620|01|2025|2025|0801|81|48|998|812|309|20241125|810|032|997|997|997|997|997|309|230.140||20241203||20240430
A00620|01|2025|2025|0801|81|48|998|812|310|20241125|810|032|997|997|997|997|997|310|230.140||20241203||20240430
A00620|01|2025|2025|0801|81|48|998|812|312|20241125|810|032|997|997|997|997|997|312|230.140||20241203||20240430
A00620|01|2025|2025|0801|81|48|998|813|203|20241125|811|031|997|997|997|997|997|203|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|48|998|813|304|20241125|811|031|997|997|997|997|997|304|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|48|998|813|305|20241125|811|031|997|997|997|997|997|305|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|48|998|813|306|20241125|811|031|997|997|997|997|997|306|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|48|998|814|201|20241125|811|032|997|997|997|997|997|201|230.140||20241203||20240430
A00620|01|2025|2025|0801|81|48|998|814|203|20241125|811|032|997|997|997|997|997|203|230.140||20241203||20240430
A00620|01|2025|2025|0801|81|48|998|814|204|20241125|811|032|997|997|997|997|997|204|230.140||20241203||20240430
A00620|01|2025|2025|0801|81|48|998|814|206|20241125|811|032|997|997|997|997|997|206|230.140||20241203||20240430
A00620|01|2025|2025|0801|81|48|998|814|208|20241125|811|032|997|997|997|997|997|208|230.140||20241203||20240430
A00620|01|2025|2025|0801|81|48|998|814|303|20241125|811|032|997|997|997|997|997|303|230.140||20241203||20240430
A00620|01|2025|2025|0801|81|48|998|814|304|20241125|811|032|997|997|997|997|997|304|230.140||20241203||20240430
A00620|01|2025|2025|0801|81|48|998|814|310|20241125|811|032|997|997|997|997|997|310|230.140||20241203||20240430
A00620|01|2025|2025|0801|81|48|998|814|312|20241125|811|032|997|997|997|997|997|312|230.140||20241203||20240430
A00620|01|2025|2025|0801|81|48|998|815|202|20241125|812|031|997|997|997|997|997|202|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|48|998|815|204|20241125|812|031|997|997|997|997|997|204|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|48|998|815|206|20241125|812|031|997|997|997|997|997|206|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|48|998|815|211|20241125|812|031|997|997|997|997|997|211|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|48|998|815|212|20241125|812|031|997|997|997|997|997|212|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|48|998|815|301|20241125|812|031|997|997|997|997|997|301|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|48|998|815|309|20241125|812|031|997|997|997|997|997|309|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|48|998|815|312|20241125|812|031|997|997|997|997|997|312|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|48|998|816|201|20241125|812|032|997|997|997|997|997|201|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|48|998|816|206|20241125|812|032|997|997|997|997|997|206|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|48|998|816|209|20241125|812|032|997|997|997|997|997|209|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|48|998|816|304|20241125|812|032|997|997|997|997|997|304|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|48|998|816|306|20241125|812|032|997|997|997|997|997|306|127.860||20241203||20240430
A00620|01|2025|2025|0801|81|48|998|817|202|20241125|820|033|997|997|997|997|997|202|268.500||20241203||20240430
A00620|01|2025|2025|0801|81|48|998|817|208|20241125|820|033|997|997|997|997|997|208|268.500||20241203||20240430
A00620|01|2025|2025|0801|81|48|998|817|210|20241125|820|033|997|997|997|997|997|210|268.500||20241203||20240430
A00620|01|2025|2025|0801|81|48|998|817|212|20241125|820|033|997|997|997|997|997|212|268.500||20241203||20240430
A00620|01|2025|2025|0801|81|48|998|817|306|20241125|820|033|997|997|997|997|997|306|268.500||20241203||20240430
A00620|01|2025|2025|0801|81|48|998|817|309|20241125|820|033|997|997|997|997|997|309|268.500||20241203||20240430
A00620|01|2025|2025|0801|81|48|998|817|311|20241125|820|033|997|997|997|997|997|311|268.500||20241203||20240430
A00620|01|2025|2025|0801|81|48|998|818|202|20241125|811|033|997|997|997|997|997|202|255.710||20241203||20240430
A00620|01|2025|2025|0801|81|48|998|818|212|20241125|811|033|997|997|997|997|997|212|255.710||20241203||20240430
